split,category,channel,patch_statistic,count,min,p10,p25,median,p75,p90,max,mean,std
train,negative,local_relief,median,241,-2.068359375,-0.63671875,-0.23870849609375,0.19647216796875,0.6962890625,1.13671875,2.3330078125,0.21053991673892958,0.7818741363087942
train,negative,local_relief,p90,241,0.185546875,1.517578125,2.6796875,3.892578125,5.2890625,6.4140625,10.39453125,4.037288681600104,1.9932930689096418
train,negative,multidirectional_hillshade,mean,241,190.82265090942383,196.35668182373047,199.20927238464355,203.88867568969727,210.50310516357422,214.01646423339844,217.5684471130371,204.77423201754874,6.758153578359034
train,negative,multidirectional_hillshade,std,241,0.22708577477963263,4.864285652205044,8.237099171028852,10.683252445429229,12.510592059001866,14.06583541041519,16.955126043708194,10.071448292623188,3.535419333935156
train,negative,multidirectional_hillshade,p10,241,168.625,179.375,183.75,188.5,198.375,208.625,217.5,191.47640041493776,11.291405074776874
train,negative,multidirectional_hillshade,median,241,192.875,197.875,200.625,207.25,214.5,216.75,217.625,207.2015041493776,7.21546168931859
train,negative,multidirectional_hillshade,p90,241,206.875,209.875,211.5,216.625,217.375,217.625,217.625,214.80860995850622,3.261709044252937
train,negative,slope_degrees,mean,241,1.7838685999740846,12.049225888913497,18.798436506593134,28.60374587448314,35.61069744452834,38.460480893962085,43.5343270979356,26.662098310236843,10.343526416137156
train,negative,slope_degrees,std,241,1.672629277895058,8.627919805597408,10.279116220086108,12.8369438444869,15.049629931353824,16.871428209321135,20.315167805012635,12.53914989664724,3.450968536825117
train,negative,slope_degrees,p10,241,0.0,1.81884765625,4.39453125,8.70703125,21.25,24.078125,28.328125,11.618431502852697,8.655737401682039
train,negative,slope_degrees,median,241,1.5263671875,7.875,15.328125,27.7734375,35.8125,38.71875,43.53125,25.502743289678424,11.57593532657107
train,negative,slope_degrees,p90,241,3.439453125,25.8125,38.15625,47.4375,51.4375,54.8125,62.84375,43.23816779045643,12.579912435396187
train,negative,tri,mean,241,0.04113354939090641,0.32117669333001686,0.5069883697642581,0.8093470175472248,0.9737690954425489,1.118742504927468,1.4673822630720679,0.748023298479595,0.31631651596431765
train,negative,tri,std,241,0.036169458193680226,0.2304978312850758,0.33598864139161816,0.47557539580820324,0.6014246680061813,0.7191999627555495,3.6981756767692175,0.49838522902515825,0.3380795176481479
train,negative,tri,p10,241,0.0012969970703125,0.0483856201171875,0.1259765625,0.2310791015625,0.51806640625,0.60546875,0.74609375,0.299100978740518,0.2156700965797387
train,negative,tri,median,241,0.03594970703125,0.1854248046875,0.3701171875,0.7001953125,0.91845703125,1.0263671875,1.2197265625,0.6514590568067622,0.31392354641988995
train,negative,tri,p90,241,0.07513427734375,0.615234375,1.0087890625,1.3642578125,1.5732421875,1.802734375,2.478515625,1.2749784477518802,0.47094165004310257
train,positive_boundary,aspect_cos,mean,42,-0.5363805288734511,-0.44497000373721673,-0.2923494629965262,0.0328583978939605,0.16726663934332464,0.32335664980209905,0.5180534374831041,-0.037352262788512496,0.28268083589995047
train,positive_boundary,aspect_cos,std,42,0.43749366707729553,0.4894361863768119,0.5675594416822478,0.6407929671515995,0.7002215932039253,0.7225255769173534,0.8698218404009936,0.6272326237733621,0.09545424356017354
train,positive_boundary,aspect_cos,p10,42,-0.99462890625,-0.98330078125,-0.973388671875,-0.934326171875,-0.82568359375,-0.5687744140625002,-0.1773681640625,-0.8616216750372023,0.17950101826943013
train,positive_boundary,aspect_cos,median,42,-0.75927734375,-0.649072265625,-0.43255615234375,0.0850830078125,0.32684326171875,0.5246826171874999,0.7265625,-0.03683544340587798,0.4337150199011298
train,positive_boundary,aspect_cos,p90,42,0.09234619140625,0.36016845703125,0.7349853515625,0.927001953125,0.972412109375,0.986279296875,0.9931640625,0.8005516415550595,0.24914435285734512
train,positive_boundary,aspect_sin,mean,42,-0.6919469839849626,-0.5708115964998797,-0.48756979572658565,-0.1954952394967222,0.1402204401902054,0.4579665351102447,0.7863746129660285,-0.11841147807055157,0.4001307114437724
train,positive_boundary,aspect_sin,std,42,0.3542992802624215,0.417803823586522,0.4793252614204697,0.545020082505854,0.6812126392847739,0.7127824688283005,0.776705380156343,0.5721034541357278,0.12140008104992513
train,positive_boundary,aspect_sin,p10,42,-0.9970703125,-0.9931640625,-0.9874267578125,-0.96826171875,-0.88580322265625,-0.37540283203125013,0.494384765625,-0.8094277836027599,0.34118502092164926
